,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
CQR.AX,32.67369829896391,32.973160916522666,27.52230965109189,101.3741764685886,15.706067431810084,21.368629021192262,18.659752590112298,18.29352168036939,15.23935886523746,17.091348425994475,12.565049747835891,15.23738617272886,11.264777154893746,11.190359423245102,6.965992597183355,10.372457893716321,10.364026916639332,6.105228614480957,10.760423632830356,9.885661740884157,0.0
CSL.AX,-1.336690058725097,1.1051345927830325,4.09852945763952,6.468020295874549,3.4230217439015957,3.675210596020181,3.85384200878586,3.0825590360611113,1.9362978355460752,1.324294954285034,4.704487032816803,3.6106946674349576,2.4484608921476942,1.389683310209056,-3.5069353500812293,0.7833055615827584,-5.966780373531128,1.0463539867189324,-0.7898039328811639,1.817867907845903,0.0
CTD.AX,0.0,0.0,0.0,0.0,0.0,0.0,8.447735306095632,3.4219306107738476,5.2385441940037705,7.995642272539307,-0.6482254169720352,3.7066320734581977,4.449458199017979,-5.94000661220913,3.9688936586665315,-13.884372906292153,0.0,0.06277997358541719,-2.8800285676519217,8.170025446313826,0.0
DMP.AX,-1.3262105978529728,6.720563582891078,4.370680616898343,3.7425477668207914,4.704069111268515,1.0425389862311798,6.632938691208862,5.25818280579639,11.39586550534,4.0869554294289525,-5.069985513183973,-2.001885700633054,4.158414399148629,3.724578426568981,1.7281728233679408,-0.10745338372032887,-7.1021041155400955,-2.5251681693303523,0.7110943938416459,2.3021130534963956,0.0
DOW.AX,8.543497351606266,3.8792664668834966,9.30613547220946,8.44226493621509,5.849491045105115,11.35783994651184,0.0,0.0,4.497415275484167,9.205132009081996,8.078854998404918,10.31484380013538,3.0697403971711577,5.185829362692076,2.9818758306335957,-5.026805749855217,4.690088545256189,1.2046143053522063,3.3022252312504987,4.825148207590395,0.0
DXS.AX,23.567156534815098,24.345390225167684,17.210048746488447,21.142121380792133,24.482391915087746,11.312038342206794,15.483028393855346,15.260731500713904,14.216881705232629,12.6334854156545,9.231320618912756,8.372108629249508,5.293685446022019,9.240558371204255,4.038291077720383,5.148009910921399,8.591636365579358,5.549063090059995,10.28486594963397,3.2136710711591605,0.0
EVN.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0369149470777925,-4.343561441633764,9.77351840452103,4.8714812344017675,5.5535688343494485,7.025301192442013,4.14719715654287,1.9447149989346912,4.030136771144157,0.4825733571466912,8.9779557351415,-1.7392749558354117,0.0
EVT.AX,10.97968055933081,15.401944625171012,9.126704521364193,6.222686081403347,10.338807386268254,11.177855084944616,14.289939060489502,9.836793428240252,9.536026100877162,8.240262401386396,0.040880572822287964,0.8050499510382596,2.047914804320665,3.4287840981779474,4.7577056525423025,-0.6976481576224565,0.0,-3.6692959596639714,2.776616357297855,7.719450415020535,0.0
FBU.AX,8.001677600901608,13.553555407333867,9.17283824358514,11.835556809766436,18.714280047608653,5.250385416514811,10.725179394553159,8.966430569426539,4.18651740833621,3.603805291228931,5.606186030160643,5.197457397761621,3.3156537071360344,0.0,7.002076425777123,0.0,6.53431826254897,5.972943007378305,6.232421398155912,0.0,0.0
FLT.AX,5.204993262207886,8.339116462913404,6.067229312001512,2.0660234347634203,-1.9020055234980564,9.944546670095232,0.031274997740986465,4.882375720872449,6.118434053789144,2.569560367878389,4.374652104271572,2.3692469164181693,0.6431515566016573,0.3852997032271923,1.0628397352523857,0.0,0.0,0.0,0.018106860013888327,6.636810813585754,0.0
