,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ARG.AX,0.09337755284130278,0.13242193322652174,-0.06353000036161482,0.1893706138132467,0.3163599547598115,0.19112572777524894,0.17661464278456762,0.2269326069013049,0.27772725344012894,0.34806364088274844,0.14641345745161072,0.265936639593507,0.23225133169974033,0.2834237228583323,0.11455196644876597,0.13513415699054043,0.15757179476770578,0.09056817920377114,0.16813390094426772,0.2867242964962795,0.18981276081365017
ASX.AX,0.7375591351481461,1.2767254891818283,2.5326975585971425,1.397121428529701,1.9785242080378413,1.664514903597592,2.0902606674479784,1.7790061727953628,1.9524890765942686,1.6299561594299767,0.22951617774762667,1.5684096929191895,1.8210965194466482,1.1663725353459924,3.9515099952446704,2.559090010497428,3.0774513790367095,0.9955707727105505,2.4940048430929167,2.4926047194214647,0.0
AZJ.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.04900430239039055,0.058481788506825394,0.19216513851569594,0.19689437477290994,0.18413559398855295,0.31422999929335527,0.10388377536683757,0.3089050861694935,0.24333749709721575,0.12155218208182106,0.2885774496476765,0.142190507081712,0.15319355037148874,0.1830110288495872,0.0
BEN.AX,0.4395520148606953,0.7760576917959616,0.40950838164665715,0.6043155751603067,0.21742942724548264,0.6248399138013725,0.6235752825756853,0.42458827526078124,0.3721490159524601,0.6112222862761394,0.4103612368780203,0.7526349917385096,0.49229728797687766,0.47946623133032773,0.7490467496580298,-0.4480400587025466,-0.22430959474741918,0.38248150405392245,0.6103410028744563,0.9359285733794795,0.0
BGA.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10992130603225192,0.17371200435589262,0.11172831220166213,0.024362813954128537,-0.10752653658738698,0.21239530932699235,0.23688007967238445,-0.05760889274328651,0.29837830404586096,0.0987251974920369,-0.06188659670040941,0.02973510431448423,0.07446355348484435,0.0
BHP.AX,0.4576802335451191,0.685137832371467,0.42195210000035743,0.3546311448516857,0.7513429546005987,1.433360461676438,0.2767951839915437,1.2917520313995805,1.4747756712393532,1.216727075193985,1.5725596194781755,0.2049834513074913,0.7986603992101582,1.2072309132900312,4.499945843656093,0.7643658513433778,3.7220992229221928,2.5981138951348655,0.5594821482033296,4.314161940239316,0.0
BKW.AX,-0.28200934863039606,0.4099056278412707,0.03765627448508013,-0.19220854763716666,0.29702126095896464,0.23172295105792529,0.34616155978666274,0.3906661476517206,0.42324797969284944,0.2532597326524808,0.21391568728982158,0.5303417044452932,0.8180604800378966,1.1320472945319562,0.9982358030621583,0.7991205771452847,0.267633073068243,0.6087877297891744,0.82169821321245,0.18702967554954597,0.0
BOQ.AX,0.15552802613351924,0.44106227901811756,0.5820522230567153,0.49646165683168064,0.2646740619661805,0.3973803195048271,0.31077227496218374,0.39189129428946234,0.5251803170129534,0.5535610631345493,0.5033215963195588,0.33755203040299886,0.0008713719688628885,0.23628701391281837,0.4906333520097377,0.08161640072712473,0.34691052791975263,0.363121518927624,0.26755847842247427,0.1656681020701365,0.0
BPT.AX,-0.00022147552919948854,0.03877963388420336,0.04109851341572346,0.00033692668607432363,0.09946749664246846,0.024909237424391217,-0.0004209149396547929,0.004930672028059302,0.04924244143133527,0.10519816746899102,0.00418972035403431,0.011300736278001933,0.022964077528692006,0.08194491517643332,0.235481695970289,-0.14242870647309336,0.024618352711371028,0.01383680170875734,0.10067528467254161,-0.010381085060993778,0.0
BRG.AX,0.037605391815806355,0.06989765202861431,0.0,0.07938472851903267,0.0682941243972583,0.2038936588966922,0.3899096138878595,0.23473518270463822,-0.02833352476852191,-0.24277267725454532,0.35167313065014927,0.6759579414553034,0.5705286251167543,0.7697557449176724,0.45866802244745486,-0.4052035910749119,-1.2409383801347573,-1.0923740576265644,0.18458844985040912,0.5207438774903643,0.0
BWP.AX,0.0,0.0,0.0,0.0,0.06925887433597877,0.10256594731815827,0.14105484528627654,0.060464364747239596,0.15831245188104193,0.23181545387605085,0.15632877051695848,0.2524831778848733,0.1644466028437641,0.2112075140264711,-0.010098912569639573,0.18200343824830378,0.25220017175930964,0.10804247199499128,0.25444939146389123,0.15035794895719778,0.0
