,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
FSF.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.585889702741508,4.667628893535159,15.366169566846125,16.497146003734894,17.67940354501335,2.141499561593418,0.0,8.539801706489776,10.571984880449046,9.727523029472955,88.73397236069,13.830329842993567,0.0
MEL.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.393300861757348,4.3251337348325505,-1.4950984596963202,0.8932679092338462,0.7589341000587193,6.063481581071205,8.456897317189203,6.548326850818328,6.850630485466791,0.8502475387537807,5.418280895687989,0.0
GNE.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46284241122689,13.371726062684663,8.48659295741605,12.693668429662628,8.41787928196371,2.589166384892406,7.549098427594815,3.8172804491346195,10.55079091206228,5.679422458562117,4.760859542048461,0.0
GTK.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4201757942461537,8.671706835207305,9.16962782548574,3.6187881831578927,2.0511287017994153,2.7777721416895576,0.0,0.0,0.0,0.0,0.0,0.0
SCL.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.717316895569421,8.215733585550037,5.217594313517949,7.420307383944792,5.275722105062229,7.9380683549085775,12.174056781377352,8.484465674244108,1.2657179424752707,2.3997275298293594,2.701653060449293,0.6480973045390561
TRA.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.401022132042408,10.964982953055623,7.689117469184202,6.270966972665569,9.076923521145893,12.084699878841672,7.867411247055551,5.668179724968638,4.304961347217608,17.377109970096587,4.449602012049826,1.2207905458978252
IPL.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.065868012390202,9.96449177786252,10.937902096054788,6.178369740672699,2.409051113409555,4.861879810981551,6.780348058770015,4.575817528788882,11.899112819438876,0.0
VGL.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070134108035195,-0.3721351554304906,-4.976748114322867,0.0,0.0,0.0,0.0,0.0,0.0
OCA.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12760771654577,8.416810678680918,5.316434570379304,7.9936477403273996,6.9466576959674144,0.13653616388118164,0.0,0.0
HGH.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.874889597168922,0.8265028382461121,9.684195982597661,7.938187520970849,5.671541142515123,13.070454977843639,0.0
VSL.NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0124645169578,4.752066537541477,4.2383439755721515,0.0
